id,issuer_id,recipient_id,ucs_transfer_amount,distribution_id,status,observations,created_by,created_date,last_modified_by,last_modified_date,reason_description,type_reason,origin_platform_id,recipient_platform_id
912,3,400,4584,38893,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18702",933,2023-07-06 18:50:53.372419,933,2024-11-25 08:58:50.69714,,,4,4
1382,3,94,1218,38439,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10014",933,2023-07-06 19:56:49.635551,0,2024-11-25 08:56:26.629011,,,4,4
1494,3,178,4229,38323,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27325",933,2023-07-06 20:12:21.840761,933,2024-11-25 08:56:27.359515,,,4,4
1381,3,92,5805,38431,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 9970",933,2023-07-06 19:56:40.99125,0,2024-11-25 08:56:26.647726,,,4,4
1384,3,94,1298,38436,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18550",933,2023-07-06 19:57:06.220122,0,2024-11-25 08:56:26.569871,,,4,4
1383,3,94,965,38438,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10015",933,2023-07-06 19:56:58.010919,0,2024-11-25 08:56:26.60528,,,4,4
1386,3,94,181,38460,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27387",933,2023-07-06 19:57:23.106941,0,2024-11-25 08:56:26.528536,,,4,4
1385,3,94,1029,38461,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18551",933,2023-07-06 19:57:14.64174,0,2024-11-25 08:56:26.546773,,,4,4
1388,3,96,10796,38457,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10080",933,2023-07-06 19:57:39.657154,0,2024-11-25 08:56:26.485817,,,4,4
1387,3,94,144,38458,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27388",933,2023-07-06 19:57:31.298692,0,2024-11-25 08:56:26.509776,,,4,4
1390,3,96,1609,38465,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27455",933,2023-07-06 19:57:56.40076,0,2024-11-25 08:56:26.423908,,,4,4
1389,3,96,11509,38467,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18618",933,2023-07-06 19:57:48.091695,0,2024-11-25 08:56:26.445877,,,4,4
1391,3,100,683,38464,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18492",933,2023-07-06 19:58:05.011156,0,2024-11-25 08:56:26.400075,,,4,4
914,3,400,1095,38890,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18704",933,2023-07-06 18:51:10.364171,933,2024-11-25 08:58:50.697083,,,4,4
1260,3,16,390,38542,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27429",933,2023-07-06 19:39:55.74244,0,2024-11-25 08:58:49.83632,,,4,4
1360,3,86,18913,38449,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18501",933,2023-07-06 19:53:46.90232,0,2024-11-25 08:56:26.992991,,,4,4
918,3,400,226,38898,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18708",933,2023-07-06 18:51:44.078124,933,2024-11-25 08:58:50.696738,,,4,4
915,3,400,196,38889,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18705",933,2023-07-06 18:51:18.719622,933,2024-11-25 08:58:50.697025,,,4,4
1497,3,178,591,38352,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 9954",933,2023-07-06 20:12:46.815678,933,2024-11-25 08:56:27.359448,,,4,4
916,3,400,370,38888,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18706",933,2023-07-06 18:51:27.326642,933,2024-11-25 08:58:50.696767,,,4,4
979,3,400,7016,38834,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27548",933,2023-07-06 19:00:20.381323,933,2024-11-25 08:58:50.693546,,,4,4
917,3,400,691,38900,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18707",933,2023-07-06 18:51:35.699872,933,2024-11-25 08:58:50.696752,,,4,4
980,3,400,6615,38833,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27549",933,2023-07-06 19:00:28.93722,933,2024-11-25 08:58:50.693532,,,4,4
981,3,400,13709,38831,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27550",933,2023-07-06 19:00:37.365025,933,2024-11-25 08:58:50.693517,,,4,4
919,3,400,34002,38897,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18709",933,2023-07-06 18:51:52.653875,933,2024-11-25 08:58:50.696724,,,4,4
920,3,400,20163,38903,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18710",933,2023-07-06 18:52:01.061523,933,2024-11-25 08:58:50.696709,,,4,4
1328,3,62,407,38472,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27495",933,2023-07-06 19:49:20.860144,933,2024-11-25 08:58:50.699542,,,4,4
1329,3,62,140,38483,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27496",933,2023-07-06 19:49:29.076155,933,2024-11-25 08:58:50.699511,,,4,4
1550,3,204,6841,38308,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18600",933,2023-07-06 20:20:07.846707,933,2024-11-25 08:56:27.360579,,,4,4
1345,3,74,212,38499,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18499",933,2023-07-06 19:51:41.392821,0,2024-11-25 08:56:27.265052,,,4,4
1358,3,84,55064,38506,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18547",933,2023-07-06 19:53:30.211692,0,2024-11-25 08:56:27.027251,,,4,4
1537,3,196,646,38295,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10026",933,2023-07-06 20:18:20.152304,933,2024-11-25 08:56:27.361055,,,4,4
1542,3,198,78,38296,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27436",933,2023-07-06 20:19:01.547375,933,2024-11-25 08:56:27.360949,,,4,4
1263,3,18,28,38539,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27377",933,2023-07-06 19:40:20.43626,0,2024-11-25 08:58:49.790327,,,4,4
921,3,400,50185,38902,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18711",933,2023-07-06 18:52:09.469966,933,2024-11-25 08:58:50.696695,,,4,4
928,3,400,24005,38872,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18718",933,2023-07-06 18:53:08.862882,933,2024-11-25 08:58:50.696594,,,4,4
923,3,400,98064,38880,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18713",933,2023-07-06 18:52:26.419683,933,2024-11-25 08:58:50.696666,,,4,4
1261,3,18,187,38541,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10004",933,2023-07-06 19:40:04.13461,851,2024-11-18 16:22:30.780966,,,4,4
1538,3,196,689,38278,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18562",933,2023-07-06 20:18:28.542436,933,2024-11-25 08:56:27.361037,,,4,4
1262,3,18,199,38540,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18540",933,2023-07-06 19:40:12.32876,0,2024-11-25 08:58:49.816486,,,4,4
1267,3,24,189527,38538,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18489",933,2023-07-06 19:40:54.395772,0,2024-11-25 08:58:49.661862,,,4,4
1544,3,200,18695,38274,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27356",933,2023-07-06 20:19:18.041133,933,2024-11-25 08:56:27.360912,,,4,4
1562,3,246,711,38262,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10095",933,2023-07-06 20:21:47.714768,0,2024-11-18 16:21:16.501547,,,4,4
1543,3,200,17536,38288,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18519",933,2023-07-06 20:19:09.885934,933,2024-11-25 08:56:27.360931,,,4,4
1563,3,246,978,38251,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18632",933,2023-07-06 20:21:55.837438,933,2024-11-25 08:56:27.360344,,,4,4
929,3,400,2653,38883,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18719",933,2023-07-06 18:53:17.255392,933,2024-11-25 08:58:50.698081,,,4,4
930,3,400,43,38882,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18720",933,2023-07-06 18:53:25.680523,933,2024-11-25 08:58:50.698065,,,4,4
931,3,400,1398,38881,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18721",933,2023-07-06 18:53:34.255341,933,2024-11-25 08:58:50.698048,,,4,4
932,3,400,23508,38886,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18722",933,2023-07-06 18:53:42.846886,933,2024-11-25 08:58:50.698032,,,4,4
933,3,400,2483,38885,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18723",933,2023-07-06 18:53:51.186755,933,2024-11-25 08:58:50.698015,,,4,4
1565,3,246,137,38232,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27469",933,2023-07-06 20:22:12.39083,933,2024-11-25 08:56:27.360292,,,4,4
988,3,400,6,38839,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27557",933,2023-07-06 19:01:36.220216,851,2024-11-18 16:23:28.311705,,,4,4
1588,3,222,1168,38254,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10029",933,2023-07-06 20:25:22.080242,933,2024-11-25 08:56:27.361312,,,4,4
1278,3,30,26422,38522,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 9956",933,2023-07-06 19:42:26.661944,0,2024-11-25 08:58:49.269391,,,4,4
