id,branch_company_id,barcode,participant_id,composition_id,cash_flow_id,title,type,complement,origin_document,due_date,emission_date,entry_date,paid,remittance_generated,supply_type,discount,other_entities_amount,value,increase,cost_center_id,transaction_id,tribute_id,receipt_code,fgts_id,darf_reference_number,inclusion_type,period,contributor_id,lacre_c_social,created_by,created_date,last_modified_by,last_modified_date
60,1,,67,,19,PROC(36512.48030) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48030 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48030,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48030,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.668931,0,2022-10-03 09:32:31.668931
892,1,,51,,165,061222PC,ACTUAL,,061222PC,2022-12-06,2022-12-06,2022-12-06,t,t,OTHER,0.00,0.00,5000.00,0.00,2,,,,,,MANUAL,,,,890,2022-12-06 10:06:35.067889,890,2022-12-06 10:06:35.067889
67,1,,70,,19,PROC(36512.48019) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48019 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48019,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48019,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.741091,0,2022-10-03 09:32:31.741091
68,1,,71,,19,PROC(36512.48024) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48024 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48024,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48024,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.752476,0,2022-10-03 09:32:31.752476
69,1,,72,,19,PROC(36512.48028) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48028 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48028,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48028,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.764784,0,2022-10-03 09:32:31.764784
70,1,,73,,19,PROC(36512.48032) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48032 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48032,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48032,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.778251,0,2022-10-03 09:32:31.778251
72,1,,75,,19,PROC(36512.48025) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48025 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48025,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48025,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.814045,0,2022-10-03 09:32:31.814045
73,1,,76,,19,PROC(36512.48029) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48029 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48029,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48029,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.828039,0,2022-10-03 09:32:31.828039
74,1,,77,,19,PROC(36512.48033) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48033 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48033,2022-11-10,2022-10-03,2022-10-03,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48033,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.841455,0,2022-10-03 09:32:31.841455
35,1,,51,,165,031022Paulo,ACTUAL,,031022Paulo,2022-10-03,2022-09-30,2022-09-30,t,f,SERVICES,0.00,0.00,5000.00,0.00,1,,,,,,MANUAL,,,,890,2022-09-30 13:18:59.095435,890,2022-09-30 13:18:59.095435
75,1,,78,16,131,664,ACTUAL,,7777351664798248912728085,2022-10-04,2022-10-03,2022-09-30,t,f,,0.00,0.00,660.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-04 09:20:23.034974,890,2022-10-04 09:20:54.949938
436,1,,233,,18,271022Starbucks,ACTUAL,,271022Starbucks,2022-10-27,2022-10-27,2022-10-27,t,f,OTHER,0.00,0.00,21816.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-27 15:07:49.552877,890,2022-10-27 15:07:49.552877
697,1,,336,172,19,PROC(36625.48850) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (564), originado por SAMBAZON, através da transação 48850 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36625.48850,2022-12-10,2022-11-16,2022-11-16,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48850,,,,,AUTOMATIC,,,,0,2022-11-16 09:37:59.877308,0,2022-11-16 09:37:59.877308
80,1,,81,20,58,09226800000050,ACTUAL,,09226800000050,2022-10-05,2022-09-25,2022-09-30,t,f,,0.00,0.00,8294.50,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 08:28:10.204607,890,2022-10-05 08:28:10.204607
508,1,,380,,19,PROC(36580.48713) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (384), originado por ZENATUR TRANSPORTES DE CARGAS LTDA, através da transação 48713 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36580.48713,2022-11-10,2022-10-31,2022-10-31,f,f,ASSETS,0.00,0.00,72.45,0.00,1,48713,,,,,AUTOMATIC,,,,0,2022-10-31 15:12:51.828228,0,2022-10-31 15:12:51.828228
850,1,,437,,131,0091,ACTUAL,,0091,2022-12-02,2022-11-30,2022-11-30,t,t,,0.00,0.00,7100.00,0.00,2,,,,,,MANUAL,,,,890,2022-12-02 12:03:15.166711,890,2022-12-02 12:03:15.166711
489,1,,5,48,37,2229920704,ACTUAL,,2229920704,2022-11-26,2022-10-27,2022-11-01,t,f,,0.00,0.00,1010.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-28 11:06:58.334796,890,2022-10-28 11:06:58.334796
891,1,,91,,165,061222Mariana,ACTUAL,,061222Mariana,2022-12-06,2022-12-06,2022-12-06,t,t,,0.00,0.00,7000.00,0.00,2,,,,,,MANUAL,,,,890,2022-12-06 10:05:17.484859,890,2022-12-06 10:05:17.484859
698,1,,337,173,19,PROC(36625.48854) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (564), originado por SAMBAZON, através da transação 48854 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36625.48854,2022-12-10,2022-11-16,2022-11-16,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48854,,,,,AUTOMATIC,,,,0,2022-11-16 09:37:59.88985,0,2022-11-16 09:37:59.88985
79,1,,88,19,186,450,ACTUAL,,15700000175,2022-10-05,2022-10-03,2022-09-30,t,f,,0.00,0.00,9000.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-05 08:25:09.796884,890,2022-10-05 08:25:09.796884
71,1,,74,,19,PROC(36512.48020) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48020 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48020,2022-11-10,2022-10-03,2022-10-03,t,f,ASSETS,0.00,0.00,72.00,0.00,1,48020,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.801083,0,2022-10-03 09:32:31.801083
61,1,,68,,19,PROC(36512.48034) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (561), originado por BACABA VEICULOS LTDA, através da transação 48034 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36512.48034,2022-11-10,2022-10-03,2022-10-03,t,f,ASSETS,0.00,0.00,72.00,0.00,1,48034,,,,,AUTOMATIC,,,,0,2022-10-03 09:32:31.68295,0,2022-10-03 09:32:31.68295
851,1,,420,122,53,1241404,ACTUAL,,1241404,2022-12-16,2022-12-01,2022-12-05,t,f,,0.00,0.00,155.58,0.00,2,,,,,,MANUAL,,,,890,2022-12-02 12:08:41.366695,890,2022-12-02 12:08:41.366695
77,1,,80,18,59,109059271208,ACTUAL,,109059271208,2022-10-05,2022-09-21,2022-09-30,t,f,,0.00,0.00,1373.45,0.00,1,,,,,,MANUAL,,,,890,2022-10-04 18:00:28.179723,890,2022-10-04 18:00:28.179723
76,1,,79,17,58,09005000007492,ACTUAL,,09005000007492,2022-10-05,2022-09-20,2022-10-01,t,f,,0.00,0.00,8396.77,0.00,2,,,,,,MANUAL,,,,890,2022-10-04 17:58:38.540766,890,2022-10-04 18:00:46.71857
106,1,,28,,120,101022Rodrigo,ACTUAL,,101022Rodrigo,2022-10-10,2022-09-30,2022-09-30,t,f,OTHER,0.00,0.00,3000.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-10 08:57:55.487563,890,2022-10-10 08:57:55.487563
88,1,,41,,51,061022Tereza,ACTUAL,,061022Tereza,2022-10-06,2022-10-05,2022-09-30,t,f,OTHER,0.00,0.00,1078.68,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 15:06:59.265372,890,2022-10-05 15:06:59.265372
91,1,,92,21,54,16329,ACTUAL,,16329,2022-10-06,2022-04-27,2022-09-30,t,f,,0.00,0.00,100.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-05 15:34:42.51973,890,2022-10-05 15:34:42.51973
89,1,,90,,56,061022Cleuza,ACTUAL,,061022Cleuza,2022-10-06,2022-10-05,2022-09-30,t,f,,0.00,0.00,1500.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 15:13:21.582375,890,2022-10-05 15:13:21.582375
97,1,858000000208726701792211007669050820482578500019,95,,45,115,ACTUAL,FGTS DE 7 FUNCIONÁRIOS BMTCA,0179809,2022-10-07,2022-09-27,2022-09-30,t,f,,0.00,0.00,2072.67,0.00,1,,,,,,MANUAL,,,,890,2022-10-07 09:02:51.022208,890,2022-10-07 09:02:51.022208
96,1,,94,,165,071022Deicy,ACTUAL,BOLSA FEPAF - Deicy Siwsaca,071022Deicy,2022-10-07,2022-09-30,2022-09-30,t,f,,0.00,0.00,5555.55,0.00,1,,,,,,MANUAL,,,,890,2022-10-07 08:56:54.655321,890,2022-10-07 08:56:54.655321
99,1,,96,,56,071022Cris,ACTUAL,,071022Cris,2022-10-07,2022-10-07,2022-10-07,t,f,,0.00,0.00,270.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-07 16:38:03.871651,890,2022-10-07 16:38:03.871651
102,1,,89,,126,101022Horst,ACTUAL,,101022Horst,2022-10-10,2022-09-30,2022-09-30,t,f,,0.00,0.00,33674.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-10 08:45:46.988311,890,2022-10-10 08:45:46.988311
108,1,,101,,5,00000004,ACTUAL,,00000004,2022-10-14,2022-10-10,2022-09-30,t,f,,0.00,0.00,19991.25,0.00,1,,,,,,MANUAL,,,,890,2022-10-10 09:32:59.237925,890,2022-10-14 09:10:04.777074
90,1,,91,,165,061022Mariana,ACTUAL,,061022Mariana,2022-10-06,2022-10-05,2022-09-30,t,f,,0.00,0.00,7000.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 15:26:25.563608,890,2022-10-05 15:26:25.563608
87,1,,83,,34,061022Thaynara,ACTUAL,,061022Thaynara,2022-10-06,2022-10-05,2022-09-30,t,f,,0.00,0.00,3915.01,0.00,1,,,,,,MANUAL,,,,890,2022-10-05 15:03:03.505988,890,2022-10-05 15:03:03.505988
84,1,,84,,34,061022Josefa,ACTUAL,,061022Josefa,2022-10-06,2022-10-05,2022-09-30,t,f,,0.00,0.00,4095.60,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 14:59:24.364782,890,2022-10-05 14:59:24.364782
85,1,,85,,34,061022Leticia,ACTUAL,,061022Leticia,2022-10-06,2022-10-05,2022-09-30,t,f,,0.00,0.00,2668.98,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 15:00:45.613949,890,2022-10-05 15:00:45.613949
82,1,,86,,34,061022Poly,ACTUAL,,061022Poly,2022-10-06,2022-10-05,2022-09-30,t,f,,0.00,0.00,3282.35,0.00,1,,,,,,MANUAL,,,,890,2022-10-05 14:56:07.431224,890,2022-10-05 14:56:07.431224
86,1,,87,,34,061022Joao,ACTUAL,,061022Joao,2022-10-06,2022-10-05,2022-09-30,t,f,,0.00,0.00,1838.18,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 15:01:52.677062,890,2022-10-05 15:01:52.677062
83,1,,28,,34,061022Rodrigo,ACTUAL,,061022Rodrigo,2022-10-06,2022-10-05,2022-09-30,t,f,OTHER,0.00,0.00,1831.35,0.00,1,,,,,,MANUAL,,,,890,2022-10-05 14:58:08.750714,890,2022-10-05 14:58:08.750714
81,1,,89,,112,061022Horst,ACTUAL,,061022Horst,2022-10-06,2022-10-03,2022-10-03,t,f,,0.00,0.00,378.67,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 09:36:14.100962,890,2022-10-06 08:14:07.919702
94,1,,94,,165,061022BolsaMarcelo,ACTUAL,BOLSA FEPAF - Aluno Marcelo Gomes (parc 04/06),061022BolsaMarcelo,2022-10-06,2022-09-30,2022-09-30,t,f,,0.00,0.00,2222.22,0.00,1,,,,,,MANUAL,,,,890,2022-10-06 08:39:12.745953,890,2022-10-06 08:39:12.745953
95,1,,94,,165,061022BolsaTulio,ACTUAL,BOLSA FEPAF - Aluno Túlio (parc 30/36),061022BolsaTulio,2022-10-06,2022-09-30,2022-09-30,t,f,,0.00,0.00,2442.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-06 08:41:11.692883,890,2022-10-06 08:41:11.692883
93,1,836800000009687500481001441584093419001677179671,93,,74,445737645,ACTUAL,Sala 42,445737645,2022-10-06,2022-09-20,2022-09-20,t,f,,0.00,0.00,68.75,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 15:50:56.505314,890,2022-10-05 15:51:11.852189
92,1,836600000027671100481009381699127613002010538680,93,,74,506082850161,ACTUAL,Sala 44,506082850161,2022-10-06,2022-09-20,2022-09-20,t,f,,0.00,0.00,267.11,0.00,2,,,,,,MANUAL,,,,890,2022-10-05 15:46:20.076559,890,2022-10-05 15:47:10.752149
103,1,818000000446386757012210010470016008628400399375,98,,60,128890279,ACTUAL,,128890279,2022-10-10,2022-09-30,2022-09-30,t,f,,0.00,0.00,4438.67,0.00,2,,,,,,MANUAL,,,,890,2022-10-10 08:48:43.015203,890,2022-10-10 08:49:01.251597
98,1,,103,,186,341,ACTUAL,,341,2022-10-10,2022-10-07,2022-09-30,t,f,,0.00,0.00,3000.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-07 16:34:13.031749,890,2022-10-10 09:11:04.101849
100,1,846700000017317600800013104130624497092252210080,1,,66,0413062449,ACTUAL,,0413062449,2022-10-08,2022-09-17,2022-09-15,t,f,,0.00,0.00,131.76,0.00,1,,,,,,MANUAL,,,,890,2022-10-10 08:36:01.699574,890,2022-10-10 08:36:18.746706
104,1,,99,22,59,2226477,ACTUAL,,2226477,2022-10-10,2022-09-30,2022-09-30,t,f,,0.00,0.00,2256.42,0.00,2,,,,,,MANUAL,,,,890,2022-10-10 08:51:49.138318,890,2022-10-10 08:51:49.138318
101,1,,97,,165,101022Giseli,ACTUAL,,101022Giseli,2022-10-10,2022-10-10,2022-09-30,t,f,,0.00,0.00,7500.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-10 08:41:24.675644,890,2022-10-10 08:41:24.675644
105,1,,83,,120,101022Thaynara,ACTUAL,,101022Thaynara,2022-10-10,2022-09-30,2022-09-30,t,f,,0.00,0.00,2500.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-10 08:56:51.676942,890,2022-10-10 08:56:51.676942
836,1,,436,,124,907,ACTUAL,,907,2022-11-30,2022-11-09,2022-11-30,t,t,,0.00,0.00,14583.33,0.00,2,,,,,,MANUAL,,,,890,2022-11-30 11:42:01.536412,890,2022-11-30 11:42:01.536412
1106,1,,44,,8,151222ComissãoAlessandra,ACTUAL,,151222ComissãoAlessandra,2022-12-15,2022-12-15,2022-12-15,t,t,OTHER,0.00,0.00,60000.00,0.00,2,,,,,,MANUAL,,,,1406,2022-12-15 08:34:19.450824,1406,2022-12-15 08:36:13.56755
438,1,,104,86,19,PROC(36574.48638) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (374), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 48638 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36574.48638,2022-11-10,2022-10-27,2022-10-27,t,f,ASSETS,0.00,0.00,72.45,0.00,1,48638,,,,,AUTOMATIC,,,,0,2022-10-27 17:49:49.338518,0,2022-10-27 17:49:49.338518
706,1,,414,,70,171122Onçafari,ACTUAL,,171122Onçafari,2022-11-17,2022-11-17,2022-11-17,t,f,,0.00,0.00,1000.00,0.00,2,,,,,,MANUAL,,,,890,2022-11-17 10:00:47.530093,890,2022-11-17 10:00:47.530093
743,1,,306,98,126,202200000048769,ACTUAL,,109000578844,2022-11-21,2022-11-01,2022-11-01,t,f,,0.00,0.00,599.00,0.00,2,,,,,,MANUAL,,,,890,2022-11-21 09:20:52.470046,890,2022-11-21 09:23:06.144581
1139,1,,495,,172,191222Renegade,ACTUAL,,191222Renegade,2022-12-19,2022-11-18,2022-11-18,t,t,,0.00,0.00,34603.41,0.00,2,,,,,,MANUAL,,,,1406,2022-12-19 14:10:46.044627,1406,2022-12-19 14:11:09.412842
1173,1,,504,,129,221222Curadoria,ACTUAL,Curadoria e execução de projeto para exposição em SP,221222Curadoria,2022-12-22,2022-12-22,2022-12-22,t,f,,0.00,0.00,4000.00,0.00,2,,,,,,MANUAL,,,,1406,2022-12-22 17:03:00.204448,1406,2022-12-22 17:07:45.776669
138,1,818100000073363757012210017470014967093900399767,98,,60,IPTU09,ACTUAL,,IPTU09,2022-10-17,2022-07-14,2022-10-15,t,f,,0.00,0.00,736.37,0.00,2,,,,,,MANUAL,,,,890,2022-10-17 11:08:34.813193,890,2022-10-17 11:08:50.697622
115,1,836700000067512400090852867935092207005517910070,108,,74,2022085867935,ACTUAL,,0551791007,2022-10-12,2022-09-20,2022-09-30,t,f,,0.00,0.00,651.24,0.00,1,,,,,,MANUAL,,,,890,2022-10-13 08:42:19.067937,890,2022-10-13 08:42:32.713865
111,1,868700000011633201612091220221010014610028096008,106,,14,101022DUAMISS,ACTUAL,,101022DUAMISS,2022-10-10,2022-10-10,2022-10-10,t,f,,0.00,0.00,163.32,0.00,1,,,,,,MANUAL,,,,890,2022-10-10 10:51:45.979288,890,2022-10-10 10:52:02.988723
107,1,,86,,120,101022Poly,ACTUAL,,101022Poly,2022-10-10,2022-09-30,2022-09-30,t,f,,0.00,0.00,2000.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-10 08:59:11.615169,890,2022-10-10 08:59:11.615169
110,1,,105,,56,101022Raimunda,ACTUAL,,101022Raimunda,2022-10-10,2022-10-10,2022-10-10,t,f,,0.00,0.00,229.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-10 10:42:37.694875,890,2022-10-10 10:42:37.694875
109,1,,104,,142,101022TransfBMTCA,ACTUAL,"Transferência para conta ITAU, para pagamento de empréstimo. Valor do empréstimo = R$81.658,85",101022TransfBMTCA,2022-10-10,2022-10-10,2022-10-10,t,f,,0.00,0.00,82000.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-10 10:39:09.700838,890,2022-10-10 10:40:14.717027
114,1,,7,,19,PROC(36523.48047) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (570), originado por DUBOM COMERCIAL DO BRASIL LTDA, através da transação 48047 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36523.48047,2022-11-10,2022-10-11,2022-10-11,f,f,ASSETS,0.00,0.00,72.45,0.00,1,48047,,,,,AUTOMATIC,,,,0,2022-10-11 10:13:50.676597,0,2022-10-11 10:13:50.676597
120,1,,41,,111,131022Terezareembolso,ACTUAL,Reembolso Tereza - viagem exterior,131022Terezareembolso,2022-10-13,2022-10-13,2022-10-13,t,f,OTHER,0.00,0.00,75000.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-13 12:21:04.910081,890,2022-10-13 12:21:04.910081
121,1,,105,,56,131022diarista,ACTUAL,,131022diarista,2022-10-13,2022-10-13,2022-10-13,t,f,,0.00,0.00,229.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-13 12:23:21.245886,890,2022-10-13 12:23:21.245886
119,1,,112,,156,131022CarlosEmprestimo,ACTUAL,Quitação de empréstimo em nome do Carlos Alla.,131022CarlosEmprestimo,2022-10-13,2022-10-13,2022-10-13,t,f,,0.00,0.00,1612.65,0.00,1,,,,,,MANUAL,,,,890,2022-10-13 12:16:19.127647,890,2022-10-13 12:16:19.127647
113,1,,84,,50,111022RescisaoJosy,ACTUAL,,111022RescisaoJosy,2022-10-11,2022-10-11,2022-10-05,t,f,,0.00,0.00,1025.38,0.00,2,,,,,,MANUAL,,,,890,2022-10-11 10:10:07.059345,890,2022-10-11 10:10:07.059345
112,1,,107,,186,374,ACTUAL,,374,2022-10-11,2022-10-11,2022-09-30,t,f,,0.00,0.00,2000.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-11 09:25:57.918608,890,2022-10-11 09:25:57.918608
137,1,,89,,126,185,ACTUAL,,185,2022-10-17,2022-10-11,2022-10-11,t,f,,0.00,0.00,13037.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-17 10:38:15.852602,890,2022-10-17 10:38:15.852602
857,1,,41,,176,021222BMVPortugal,ACTUAL,BMV PORTUGAL - DESPESAS ADM (3.000 euros+ Alex 1.200 euros) + despesas bancárias ,021222BMVPortugal,2022-12-02,2022-12-02,2022-12-02,t,t,OTHER,0.00,0.00,31500.00,0.00,1,,,,,,MANUAL,,,,890,2022-12-02 12:48:25.174194,890,2022-12-02 12:48:25.174194
126,1,,49,,83,141022Fernandoreembolso,ACTUAL,Reembolso para o diretor Fernando,141022Fernandoreembolso,2022-10-14,2022-10-14,2022-09-05,t,f,OTHER,0.00,0.00,355.76,0.00,2,,,,,,MANUAL,,,,890,2022-10-14 09:18:06.423488,890,2022-10-14 09:18:06.423488
127,1,,114,,83,165,ACTUAL,Água ,165,2022-10-14,2022-10-13,2022-10-13,t,f,,0.00,0.00,204.80,0.00,2,,,,,,MANUAL,,,,890,2022-10-14 11:16:46.641537,890,2022-10-14 11:16:46.641537
122,1,836300000012226000481003073923913716002009928959,93,,74,445660316,ACTUAL,,505270607903,2022-10-14,2022-09-20,2022-09-30,t,f,,0.00,0.00,122.60,0.00,2,,,,,,MANUAL,,,,890,2022-10-14 08:39:00.791928,890,2022-10-14 08:39:45.364845
123,1,858400000019000002392020210142862487397482578523,95,,45,28624839748257852,ACTUAL,,28624839748257852,2022-10-14,2022-10-13,2022-09-30,t,f,,0.00,0.00,100.00,0.00,2,,,,,,MANUAL,,,,890,2022-10-14 08:42:38.304332,890,2022-10-14 08:43:06.319555
699,1,,338,174,19,PROC(36625.48858) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (564), originado por SAMBAZON, através da transação 48858 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36625.48858,2022-12-10,2022-11-16,2022-11-16,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48858,,,,,AUTOMATIC,,,,0,2022-11-16 09:37:59.903822,0,2022-11-16 09:37:59.903822
116,1,,109,23,82,4542,ACTUAL,,00031531120000004542,2022-10-13,2022-09-20,2022-09-20,t,f,,0.00,0.00,1720.97,0.00,1,,,,,,MANUAL,,,,890,2022-10-13 08:52:50.930369,890,2022-10-13 08:52:50.930369
117,1,,110,,124,35362,ACTUAL,,35362,2022-10-13,2022-09-06,2022-08-31,t,f,,0.00,0.00,5631.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-13 09:07:47.435839,890,2022-10-13 09:07:47.435839
124,1,,113,25,174,03300093923167,ACTUAL,,03300093923167,2022-10-17,2022-10-13,2022-10-14,t,f,,0.00,0.00,10010.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-14 09:01:05.875605,890,2022-10-14 09:01:05.875605
700,1,,339,175,19,PROC(36625.48861) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (564), originado por SAMBAZON, através da transação 48861 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36625.48861,2022-12-10,2022-11-16,2022-11-16,f,f,ASSETS,0.00,0.00,72.00,0.00,1,48861,,,,,AUTOMATIC,,,,0,2022-11-16 09:37:59.920452,0,2022-11-16 09:37:59.920452
43,1,,7,,19,PROC(36510.48001) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (563), originado por VIA MARCONI VEICULOS LTDA, através da transação 48001 com a quantidade de 5 ucs. Pagamento  a vista.",DOC.36510.48001,2022-11-10,2022-10-03,2022-10-03,t,f,ASSETS,0.00,0.00,720.00,0.00,1,48001,,,,,AUTOMATIC,,,,0,2022-10-03 09:24:36.656126,0,2022-10-03 09:24:36.656126
136,1,,296,,131,175,ACTUAL,,175,2022-10-17,2022-10-14,2022-10-15,t,f,,0.00,0.00,180.00,0.00,1,,,,,,MANUAL,,,,890,2022-10-17 10:29:33.719253,890,2022-10-17 10:29:33.719253
131,1,846400000036682400820895994712160419569327326991,1,,66,15693273260,ACTUAL,,15693273260,2022-10-15,2022-10-01,2022-09-30,t,f,,0.00,0.00,368.24,0.00,2,,,,,,MANUAL,,,,890,2022-10-17 09:42:18.045219,890,2022-10-17 09:42:30.475848
134,1,,295,31,93,88002,ACTUAL,,34882830000010390,2022-10-17,2022-09-30,2022-09-30,t,f,,0.00,0.00,612.25,0.00,2,,,,,,MANUAL,,,,890,2022-10-17 10:22:53.952158,890,2022-10-17 10:22:53.952158
135,1,,295,32,93,87779,ACTUAL,,34882830000010195,2022-10-17,2022-09-23,2022-09-23,t,f,,0.00,0.00,158.87,0.00,2,,,,,,MANUAL,,,,890,2022-10-17 10:26:35.301476,890,2022-10-17 10:26:35.301476
130,1,,293,28,80,0200037005896P,ACTUAL,,0200037005896P,2022-10-15,2022-09-30,2022-09-30,t,f,,0.00,0.00,107.34,0.00,1,,,,,,MANUAL,,,,890,2022-10-17 09:38:53.237046,890,2022-10-17 09:38:53.237046
133,1,,294,30,132,5170991001,ACTUAL,,09000008994067,2022-10-17,2022-10-04,2022-10-04,t,f,,0.00,0.00,7235.64,0.00,1,,,,,,MANUAL,,,,890,2022-10-17 09:58:58.277191,890,2022-10-17 09:58:58.277191
132,1,,111,29,150,171022kobana,ACTUAL,,34789790000000704,2022-10-17,2022-10-13,2022-09-30,t,f,,0.00,0.00,371.87,0.00,1,,,,,,MANUAL,,,,890,2022-10-17 09:54:44.329542,890,2022-10-17 09:54:44.329542
