id,bill_to_pay_id,payment_date,payment_type,paid_amount,interest,fine,discount,created_by,last_modified_by,created_date,last_modified_date,automatic
265,494,2022-11-01,PAYMENT_Q,20000.00,0.00,0.00,0.00,890,890,2022-11-03 10:08:27.932787,2022-11-03 10:08:27.932787,t
266,557,2022-11-03,PAYMENT_Q,10100.00,0.00,0.00,0.00,890,890,2022-11-04 09:24:11.308447,2022-11-04 09:24:11.308447,t
267,556,2022-11-03,PAYMENT_Q,10100.00,0.00,0.00,0.00,890,890,2022-11-04 09:24:11.312362,2022-11-04 09:24:11.312362,t
268,545,2022-11-03,PAYMENT_Q,47979.00,0.00,0.00,0.00,890,890,2022-11-04 09:24:35.785067,2022-11-04 09:24:35.785067,t
269,546,2022-11-03,PAYMENT_Q,570.00,0.00,0.00,0.00,890,890,2022-11-04 09:25:19.266767,2022-11-04 09:25:19.266767,t
270,547,2022-11-03,PAYMENT_Q,660.00,0.00,0.00,0.00,890,890,2022-11-04 09:25:19.275369,2022-11-04 09:25:19.275369,t
271,555,2022-11-03,PAYMENT_Q,62025.63,0.00,0.00,0.00,890,890,2022-11-04 09:25:33.334822,2022-11-04 09:25:33.334822,t
272,553,2022-11-03,PAYMENT_Q,20000.00,0.00,0.00,0.00,890,890,2022-11-04 09:26:35.889643,2022-11-04 09:26:35.889643,t
273,550,2022-11-03,PAYMENT_Q,10000.00,0.00,0.00,0.00,890,890,2022-11-04 09:26:35.894176,2022-11-04 09:26:35.894176,t
274,554,2022-11-03,PAYMENT_Q,11000.00,0.00,0.00,0.00,890,890,2022-11-04 09:26:35.898331,2022-11-04 09:26:35.898331,t
275,551,2022-11-03,PAYMENT_Q,20000.00,0.00,0.00,0.00,890,890,2022-11-04 09:26:35.902632,2022-11-04 09:26:35.902632,t
276,548,2022-11-03,PAYMENT_Q,20000.00,0.00,0.00,0.00,890,890,2022-11-04 09:26:35.908736,2022-11-04 09:26:35.908736,t
277,552,2022-11-03,PAYMENT_Q,13300.00,0.00,0.00,0.00,890,890,2022-11-04 09:26:35.914672,2022-11-04 09:26:35.914672,t
278,549,2022-11-03,PAYMENT_Q,55000.00,0.00,0.00,0.00,890,890,2022-11-04 09:26:35.920259,2022-11-04 09:26:35.920259,t
279,559,2022-11-04,PAYMENT_Q,270.00,0.00,0.00,0.00,890,890,2022-11-04 16:06:08.265827,2022-11-04 16:06:08.265827,t
280,558,2022-11-04,PAYMENT_Q,10100.00,0.00,0.00,0.00,890,890,2022-11-04 16:07:22.884504,2022-11-04 16:07:22.884504,t
281,349,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:07:32.517846,2022-11-04 16:07:32.517846,t
282,356,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:07:32.521853,2022-11-04 16:07:32.521853,t
283,357,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:07:32.526576,2022-11-04 16:07:32.526576,t
284,364,2022-11-04,PAYMENT_Q,26361.00,0.00,0.00,0.00,890,890,2022-11-04 16:07:32.53083,2022-11-04 16:07:32.53083,t
285,380,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:07:32.534677,2022-11-04 16:07:32.534677,t
286,361,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:07:32.538867,2022-11-04 16:07:32.538867,t
287,390,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.163156,2022-11-04 16:10:16.163156,t
288,342,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.168203,2022-11-04 16:10:16.168203,t
289,381,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.173145,2022-11-04 16:10:16.173145,t
290,382,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.178423,2022-11-04 16:10:16.178423,t
291,392,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.183879,2022-11-04 16:10:16.183879,t
292,421,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.187944,2022-11-04 16:10:16.187944,t
293,316,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.193598,2022-11-04 16:10:16.193598,t
294,425,2022-11-04,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-04 16:10:16.19927,2022-11-04 16:10:16.19927,t
295,586,2022-11-07,PAYMENT_Q,2222.22,0.00,0.00,0.00,890,890,2022-11-07 14:18:39.537815,2022-11-07 14:18:39.537815,t
296,584,2022-11-07,PAYMENT_Q,2222.22,0.00,0.00,0.00,890,890,2022-11-07 14:18:39.542915,2022-11-07 14:18:39.542915,t
297,588,2022-11-07,PAYMENT_Q,5000.00,0.00,0.00,0.00,890,890,2022-11-07 14:18:39.546546,2022-11-07 14:18:39.546546,t
298,585,2022-11-07,PAYMENT_Q,5555.56,0.00,0.00,0.00,890,890,2022-11-07 14:18:39.550182,2022-11-07 14:18:39.550182,t
299,573,2022-11-07,PAYMENT_Q,10000.00,0.00,0.00,0.00,890,890,2022-11-07 14:18:55.88077,2022-11-07 14:18:55.88077,t
300,589,2022-11-07,PAYMENT_Q,10000.00,0.00,0.00,0.00,890,890,2022-11-07 14:18:55.883766,2022-11-07 14:18:55.883766,t
301,587,2022-11-07,PAYMENT_Q,7000.00,0.00,0.00,0.00,890,890,2022-11-07 14:18:55.886579,2022-11-07 14:18:55.886579,t
302,582,2022-11-07,PAYMENT_Q,60.00,0.00,0.00,0.00,890,890,2022-11-07 14:19:05.308337,2022-11-07 14:19:05.308337,t
303,583,2022-11-07,PAYMENT_Q,21900.21,0.00,0.00,0.00,890,890,2022-11-07 14:19:17.465427,2022-11-07 14:19:17.465427,t
304,580,2022-11-07,PAYMENT_Q,168.33,0.00,0.00,0.00,890,890,2022-11-07 14:19:28.545509,2022-11-07 14:19:28.545509,t
305,581,2022-11-07,PAYMENT_Q,168.33,0.00,0.00,0.00,890,890,2022-11-07 14:19:28.560037,2022-11-07 14:19:28.560037,t
306,567,2022-11-07,PAYMENT_Q,2879.92,0.00,0.00,0.00,890,890,2022-11-07 14:19:50.395932,2022-11-07 14:19:50.395932,t
307,564,2022-11-07,PAYMENT_Q,3282.35,0.00,0.00,0.00,890,890,2022-11-07 14:19:50.400183,2022-11-07 14:19:50.400183,t
308,565,2022-11-07,PAYMENT_Q,3374.83,0.00,0.00,0.00,890,890,2022-11-07 14:19:50.406833,2022-11-07 14:19:50.406833,t
309,562,2022-11-07,PAYMENT_Q,1838.18,0.00,0.00,0.00,890,890,2022-11-07 14:19:50.412289,2022-11-07 14:19:50.412289,t
310,566,2022-11-07,PAYMENT_Q,3915.01,0.00,0.00,0.00,890,890,2022-11-07 14:19:50.418326,2022-11-07 14:19:50.418326,t
311,563,2022-11-07,PAYMENT_Q,2668.98,0.00,0.00,0.00,890,890,2022-11-07 14:19:50.4234,2022-11-07 14:19:50.4234,t
312,561,2022-11-07,PAYMENT_Q,1078.68,0.00,0.00,0.00,890,890,2022-11-07 14:20:01.60238,2022-11-07 14:20:01.60238,t
313,560,2022-11-07,PAYMENT_Q,666.67,0.00,0.00,0.00,890,890,2022-11-07 14:20:01.610381,2022-11-07 14:20:01.610381,t
314,575,2022-11-07,PAYMENT_Q,1571.62,0.00,0.00,0.00,890,890,2022-11-07 14:20:16.051472,2022-11-07 14:20:16.051472,t
315,579,2022-11-07,PAYMENT_Q,109.49,0.00,0.00,0.00,890,890,2022-11-07 14:20:16.055299,2022-11-07 14:20:16.055299,t
316,574,2022-11-07,PAYMENT_Q,1029.01,0.00,0.00,0.00,890,890,2022-11-07 14:20:28.3544,2022-11-07 14:20:28.3544,t
317,570,2022-11-07,PAYMENT_Q,9000.00,0.00,0.00,0.00,890,890,2022-11-07 14:20:28.369036,2022-11-07 14:20:28.369036,t
318,578,2022-11-07,PAYMENT_Q,457.68,0.00,0.00,0.00,890,890,2022-11-07 14:20:28.3812,2022-11-07 14:20:28.3812,t
319,571,2022-11-07,PAYMENT_Q,1373.44,0.00,0.00,0.00,890,890,2022-11-07 14:20:28.398797,2022-11-07 14:20:28.398797,t
320,572,2022-11-07,PAYMENT_Q,100.00,0.00,0.00,0.00,890,890,2022-11-07 14:20:28.415044,2022-11-07 14:20:28.415044,t
321,568,2022-11-07,PAYMENT_Q,8303.96,0.00,0.00,0.00,890,890,2022-11-07 14:20:38.630869,2022-11-07 14:20:38.630869,t
322,569,2022-11-07,PAYMENT_Q,8294.50,0.00,0.00,0.00,890,890,2022-11-07 14:20:38.65304,2022-11-07 14:20:38.65304,t
323,375,2022-11-07,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-08 10:28:39.348014,2022-11-08 10:28:39.348014,t
324,324,2022-11-07,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-08 10:28:39.359517,2022-11-08 10:28:39.359517,t
325,337,2022-11-07,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-08 10:28:39.369869,2022-11-08 10:28:39.369869,t
326,386,2022-11-07,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-08 10:28:39.37786,2022-11-08 10:28:39.37786,t
327,590,2022-11-08,PAYMENT_Q,7500.00,0.00,0.00,0.00,890,890,2022-11-09 09:02:51.443529,2022-11-09 09:02:51.443529,t
328,591,2022-11-08,PAYMENT_Q,1286.00,0.00,0.00,0.00,890,890,2022-11-09 09:03:06.391929,2022-11-09 09:03:06.391929,t
329,411,2022-11-08,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-09 09:05:10.697951,2022-11-09 09:05:10.697951,t
330,354,2022-11-08,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-09 09:05:10.701781,2022-11-09 09:05:10.701781,t
331,396,2022-11-08,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-09 09:05:10.706682,2022-11-09 09:05:10.706682,t
332,368,2022-11-08,PAYMENT_Q,8787.00,0.00,0.00,0.00,890,890,2022-11-09 09:05:10.710274,2022-11-09 09:05:10.710274,t
333,637,2022-11-08,PAYMENT_Q,50.00,0.00,0.00,0.00,890,890,2022-11-09 09:05:32.984348,2022-11-09 09:05:32.984348,t
334,638,2022-11-09,PAYMENT_Q,10969.01,0.00,0.00,0.00,890,890,2022-11-09 14:07:38.058723,2022-11-09 14:07:38.058723,t
350,71,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.681599,2022-11-09 14:48:43.681599,t
351,49,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.686767,2022-11-09 14:48:43.686767,t
352,475,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.691813,2022-11-09 14:48:43.691813,t
353,56,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.697556,2022-11-09 14:48:43.697556,t
354,50,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.702182,2022-11-09 14:48:43.702182,t
355,466,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.706926,2022-11-09 14:48:43.706926,t
356,476,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.711716,2022-11-09 14:48:43.711716,t
357,480,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.716907,2022-11-09 14:48:43.716907,t
358,61,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.722055,2022-11-09 14:48:43.722055,t
359,58,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.726692,2022-11-09 14:48:43.726692,t
360,42,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.731024,2022-11-09 14:48:43.731024,t
361,478,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.749382,2022-11-09 14:48:43.749382,t
362,45,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.752519,2022-11-09 14:48:43.752519,t
363,65,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.755431,2022-11-09 14:48:43.755431,t
364,52,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.768249,2022-11-09 14:48:43.768249,t
365,66,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.771149,2022-11-09 14:48:43.771149,t
366,485,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.774059,2022-11-09 14:48:43.774059,t
367,41,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.786606,2022-11-09 14:48:43.786606,t
368,465,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.789602,2022-11-09 14:48:43.789602,t
369,474,2022-11-09,PAYMENT_Q,144.89,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.79271,2022-11-09 14:48:43.79271,t
370,481,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.795525,2022-11-09 14:48:43.795525,t
371,48,2022-11-09,PAYMENT_Q,144.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.798585,2022-11-09 14:48:43.798585,t
372,57,2022-11-09,PAYMENT_Q,288.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.801377,2022-11-09 14:48:43.801377,t
373,295,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.815977,2022-11-09 14:48:43.815977,t
374,63,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.819189,2022-11-09 14:48:43.819189,t
375,484,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.822054,2022-11-09 14:48:43.822054,t
376,471,2022-11-09,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.834086,2022-11-09 14:48:43.834086,t
377,44,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.837358,2022-11-09 14:48:43.837358,t
378,64,2022-11-09,PAYMENT_Q,72.00,0.00,0.00,0.00,890,890,2022-11-09 14:48:43.840563,2022-11-09 14:48:43.840563,t
379,642,2022-11-09,PAYMENT_Q,4438.67,0.00,0.00,0.00,890,890,2022-11-10 08:30:30.733962,2022-11-10 08:30:30.733962,t
380,531,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.425117,2022-11-10 17:47:13.425117,t
381,461,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.446342,2022-11-10 17:47:13.446342,t
382,537,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.451835,2022-11-10 17:47:13.451835,t
383,449,2022-11-10,PAYMENT_Q,144.89,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.473071,2022-11-10 17:47:13.473071,t
384,522,2022-11-10,PAYMENT_Q,136.73,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.478486,2022-11-10 17:47:13.478486,t
385,509,2022-11-10,PAYMENT_Q,615.29,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.499907,2022-11-10 17:47:13.499907,t
386,141,2022-11-10,PAYMENT_Q,216.00,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.505192,2022-11-10 17:47:13.505192,t
387,437,2022-11-10,PAYMENT_Q,579.56,0.00,0.00,0.00,890,890,2022-11-10 17:47:13.510344,2022-11-10 17:47:13.510344,t
388,511,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,890,890,2022-11-10 17:49:16.476279,2022-11-10 17:49:16.476279,t
519,534,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.56269,2022-11-11 14:40:57.56269,t
520,515,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.573003,2022-11-11 14:40:57.573003,t
391,526,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,890,890,2022-11-10 17:49:28.634125,2022-11-10 17:49:28.634125,t
392,453,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-10 17:49:28.636168,2022-11-10 17:49:28.636168,t
393,438,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,890,890,2022-11-10 17:49:28.64315,2022-11-10 17:49:28.64315,t
394,142,2022-11-10,PAYMENT_Q,144.00,0.00,0.00,0.00,890,890,2022-11-10 17:49:28.645662,2022-11-10 17:49:28.645662,t
395,510,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,890,890,2022-11-10 17:49:28.647564,2022-11-10 17:49:28.647564,t
396,650,2022-11-10,PAYMENT_Q,25000.00,0.00,0.00,0.00,890,890,2022-11-10 17:50:01.029575,2022-11-10 17:50:01.029575,t
397,649,2022-11-10,PAYMENT_Q,719.88,0.00,0.00,0.00,890,890,2022-11-10 17:50:18.628005,2022-11-10 17:50:18.628005,t
398,647,2022-11-10,PAYMENT_Q,50.00,0.00,0.00,0.00,890,890,2022-11-10 17:50:18.630839,2022-11-10 17:50:18.630839,t
399,648,2022-11-10,PAYMENT_Q,86.00,0.00,0.00,0.00,890,890,2022-11-10 17:50:26.858268,2022-11-10 17:50:26.858268,t
400,641,2022-11-10,PAYMENT_Q,3000.00,0.00,0.00,0.00,890,890,2022-11-10 17:52:25.147899,2022-11-10 17:52:25.147899,t
401,645,2022-11-10,PAYMENT_Q,20048.41,0.00,0.00,0.00,890,890,2022-11-10 17:52:25.153091,2022-11-10 17:52:25.153091,t
402,639,2022-11-10,PAYMENT_Q,2500.00,0.00,0.00,0.00,890,890,2022-11-10 17:52:25.156449,2022-11-10 17:52:25.156449,t
403,646,2022-11-10,PAYMENT_Q,70000.00,0.00,0.00,0.00,890,890,2022-11-10 17:52:25.15993,2022-11-10 17:52:25.15993,t
404,640,2022-11-10,PAYMENT_Q,2000.00,0.00,0.00,0.00,890,890,2022-11-10 17:52:25.162073,2022-11-10 17:52:25.162073,t
413,643,2022-11-10,PAYMENT_Q,180262.36,0.00,0.00,0.00,934,934,2022-11-11 11:54:32.093733,2022-11-11 11:54:32.093733,t
414,644,2022-11-10,PAYMENT_Q,2236.42,0.00,0.00,0.00,934,934,2022-11-11 11:54:32.103299,2022-11-11 11:54:32.103299,t
521,528,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.598191,2022-11-11 14:40:57.598191,t
522,445,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.618211,2022-11-11 14:40:57.618211,t
523,439,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.629618,2022-11-11 14:40:57.629618,t
524,516,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.636888,2022-11-11 14:40:57.636888,t
525,145,2022-11-10,PAYMENT_Q,72.00,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.644386,2022-11-11 14:40:57.644386,t
526,446,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.651664,2022-11-11 14:40:57.651664,t
527,440,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.659197,2022-11-11 14:40:57.659197,t
528,441,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.665395,2022-11-11 14:40:57.665395,t
529,538,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.671993,2022-11-11 14:40:57.671993,t
530,442,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.679371,2022-11-11 14:40:57.679371,t
531,519,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.685994,2022-11-11 14:40:57.685994,t
532,455,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.692586,2022-11-11 14:40:57.692586,t
533,464,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.718968,2022-11-11 14:40:57.718968,t
534,539,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.723148,2022-11-11 14:40:57.723148,t
535,144,2022-11-10,PAYMENT_Q,72.00,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.740491,2022-11-11 14:40:57.740491,t
536,450,2022-11-10,PAYMENT_Q,144.89,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.74446,2022-11-11 14:40:57.74446,t
537,523,2022-11-10,PAYMENT_Q,205.10,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.748372,2022-11-11 14:40:57.748372,t
538,536,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.765499,2022-11-11 14:40:57.765499,t
539,506,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.781018,2022-11-11 14:40:57.781018,t
540,507,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.796083,2022-11-11 14:40:57.796083,t
541,521,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.799827,2022-11-11 14:40:57.799827,t
542,448,2022-11-10,PAYMENT_Q,144.89,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.803582,2022-11-11 14:40:57.803582,t
543,459,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.820308,2022-11-11 14:40:57.820308,t
544,535,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.823997,2022-11-11 14:40:57.823997,t
545,447,2022-11-10,PAYMENT_Q,72.45,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.840476,2022-11-11 14:40:57.840476,t
546,517,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.843878,2022-11-11 14:40:57.843878,t
547,518,2022-11-10,PAYMENT_Q,68.37,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.847131,2022-11-11 14:40:57.847131,t
548,451,2022-11-10,PAYMENT_Q,144.89,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.863233,2022-11-11 14:40:57.863233,t
549,524,2022-11-10,PAYMENT_Q,205.10,0.00,0.00,0.00,933,933,2022-11-11 14:40:57.866629,2022-11-11 14:40:57.866629,t
550,660,2022-11-08,PAYMENT_Q,2500.00,0.00,0.00,0.00,890,890,2022-11-11 16:06:59.080749,2022-11-11 16:06:59.080749,f
551,657,2022-11-11,PAYMENT_Q,2653.64,0.00,0.00,0.00,890,890,2022-11-11 16:13:38.514549,2022-11-11 16:13:38.514549,t
552,651,2022-11-11,PAYMENT_Q,270.00,0.00,0.00,0.00,890,890,2022-11-11 16:13:38.518243,2022-11-11 16:13:38.518243,t
553,652,2022-11-11,PAYMENT_Q,80.00,0.00,0.00,0.00,890,890,2022-11-11 16:13:38.521599,2022-11-11 16:13:38.521599,t
554,656,2022-11-11,PAYMENT_Q,9356.45,0.00,0.00,0.00,890,890,2022-11-11 16:13:38.524865,2022-11-11 16:13:38.524865,t
555,653,2022-11-11,PAYMENT_Q,960.84,0.00,0.00,0.00,890,890,2022-11-11 16:13:38.528792,2022-11-11 16:13:38.528792,t
556,654,2022-11-11,PAYMENT_Q,416.72,0.00,0.00,0.00,890,890,2022-11-11 16:13:50.22884,2022-11-11 16:13:50.22884,t
557,655,2022-11-11,PAYMENT_Q,416.72,0.00,0.00,0.00,890,890,2022-11-11 16:13:50.236479,2022-11-11 16:13:50.236479,t
558,658,2022-11-11,PAYMENT_Q,46251.98,0.00,0.00,0.00,890,890,2022-11-11 16:14:09.111003,2022-11-11 16:14:09.111003,t
559,659,2022-11-11,PAYMENT_Q,1384.24,0.00,0.00,0.00,890,890,2022-11-11 16:14:09.113341,2022-11-11 16:14:09.113341,t
560,661,2022-11-14,PAYMENT_Q,155.69,0.00,0.00,0.00,890,890,2022-11-14 11:58:04.099946,2022-11-14 11:58:04.099946,t
561,662,2022-11-14,PAYMENT_Q,746.37,0.00,0.00,0.00,890,890,2022-11-14 11:58:04.103177,2022-11-14 11:58:04.103177,t
562,666,2022-11-14,PAYMENT_Q,1612.65,0.00,0.00,0.00,890,890,2022-11-14 11:58:12.838014,2022-11-14 11:58:12.838014,t
563,710,2022-11-17,PAYMENT_Q,897.83,0.00,0.00,0.00,890,890,2022-11-17 14:33:31.037294,2022-11-17 14:33:31.037294,t
564,707,2022-11-17,PAYMENT_Q,1000.00,0.00,0.00,0.00,890,890,2022-11-17 14:33:31.044058,2022-11-17 14:33:31.044058,t
565,708,2022-11-17,PAYMENT_Q,3000.00,0.00,0.00,0.00,890,890,2022-11-17 14:33:31.050187,2022-11-17 14:33:31.050187,t
566,709,2022-11-17,PAYMENT_Q,137.30,0.00,0.00,0.00,890,890,2022-11-17 14:33:31.05566,2022-11-17 14:33:31.05566,t
567,706,2022-11-17,PAYMENT_Q,1000.00,0.00,0.00,0.00,890,890,2022-11-17 14:33:31.064549,2022-11-17 14:33:31.064549,t
568,713,2022-11-18,PAYMENT_Q,1112.00,0.00,0.00,0.00,890,890,2022-11-21 14:14:33.950794,2022-11-21 14:14:33.950794,t
569,714,2022-11-18,PAYMENT_Q,449.87,0.00,0.00,0.00,890,890,2022-11-21 14:14:33.956816,2022-11-21 14:14:33.956816,t
570,711,2022-11-18,PAYMENT_Q,7930.89,0.00,0.00,0.00,890,890,2022-11-21 14:14:33.96186,2022-11-21 14:14:33.96186,t
571,715,2022-11-18,PAYMENT_Q,1394.59,0.00,0.00,0.00,890,890,2022-11-21 14:14:33.965534,2022-11-21 14:14:33.965534,t
572,712,2022-11-18,PAYMENT_Q,1873.77,0.00,0.00,0.00,890,890,2022-11-21 14:14:33.971436,2022-11-21 14:14:33.971436,t
573,716,2022-11-18,PAYMENT_Q,416.35,0.00,0.00,0.00,890,890,2022-11-21 14:14:42.645519,2022-11-21 14:14:42.645519,t
574,717,2022-11-18,PAYMENT_Q,277.61,0.00,0.00,0.00,890,890,2022-11-21 14:14:42.654315,2022-11-21 14:14:42.654315,t
575,747,2022-11-21,PAYMENT_Q,132.45,0.00,0.00,0.00,890,890,2022-11-21 14:15:36.193676,2022-11-21 14:15:36.193676,t
576,751,2022-11-21,PAYMENT_Q,7000.00,0.00,0.00,0.00,890,890,2022-11-21 14:16:05.115049,2022-11-21 14:16:05.115049,t
577,752,2022-11-21,PAYMENT_Q,7864.00,0.00,0.00,0.00,890,890,2022-11-21 14:16:19.664994,2022-11-21 14:16:19.664994,t
